display_name,cited_by_count,h_index,works_count,country_code,id,works_api_url
David N. Fisman,18299.0,61.0,421.0,CA,https://openalex.org/A5055068548,https://api.openalex.org/works?filter=author.id:A5055068548
Laura Levi,1747.0,22.0,165.0,FR,https://openalex.org/A5019869593,https://api.openalex.org/works?filter=author.id:A5019869593
Henry Farrell,5922.0,33.0,133.0,US,https://openalex.org/A5112468935,https://api.openalex.org/works?filter=author.id:A5112468935
Hiroyuki Odagiri,2458.0,27.0,124.0,JP,https://openalex.org/A5032015244,https://api.openalex.org/works?filter=author.id:A5032015244
Veronica Pazzi,1046.0,17.0,102.0,IT,https://openalex.org/A5032653873,https://api.openalex.org/works?filter=author.id:A5032653873
Matthew Simonson,751.0,12.0,93.0,IL,https://openalex.org/A5065337650,https://api.openalex.org/works?filter=author.id:A5065337650
Ata Uslu,201.0,8.0,91.0,US,https://openalex.org/A5037823865,https://api.openalex.org/works?filter=author.id:A5037823865
Serge Plotkin,5997.0,38.0,87.0,US,https://openalex.org/A5036190625,https://api.openalex.org/works?filter=author.id:A5036190625
D. Olguı́n,1720.0,20.0,80.0,MX,https://openalex.org/A5103033624,https://api.openalex.org/works?filter=author.id:A5103033624
Meredith Spindler,1455.0,19.0,59.0,US,https://openalex.org/A5012721663,https://api.openalex.org/works?filter=author.id:A5012721663
Taisuke Imai,3042.0,13.0,59.0,DE,https://openalex.org/A5051096025,https://api.openalex.org/works?filter=author.id:A5051096025
Jonathan F. Kominsky,1153.0,19.0,56.0,AT,https://openalex.org/A5039448352,https://api.openalex.org/works?filter=author.id:A5039448352
Natalie Glance,9918.0,25.0,56.0,US,https://openalex.org/A5075512877,https://api.openalex.org/works?filter=author.id:A5075512877
L. Paul Chew,4859.0,29.0,56.0,CA,https://openalex.org/A5111811662,https://api.openalex.org/works?filter=author.id:A5111811662
Elisa Omodei,829.0,9.0,46.0,AT,https://openalex.org/A5002901620,https://api.openalex.org/works?filter=author.id:A5002901620
Raphael Hoffmann,2164.0,16.0,37.0,US,https://openalex.org/A5060819264,https://api.openalex.org/works?filter=author.id:A5060819264
Shomikho Raha,209.0,7.0,27.0,US,https://openalex.org/A5020023760,https://api.openalex.org/works?filter=author.id:A5020023760
Aidmar Wainakh,191.0,7.0,21.0,DE,https://openalex.org/A5072945278,https://api.openalex.org/works?filter=author.id:A5072945278
Andrew I. Schein,2739.0,10.0,16.0,US,https://openalex.org/A5068071252,https://api.openalex.org/works?filter=author.id:A5068071252
S.D. Grantham,83.0,4.0,6.0,US,https://openalex.org/A5037333845,https://api.openalex.org/works?filter=author.id:A5037333845
Antoine Houssard,12.0,1.0,5.0,FR,https://openalex.org/A5071024446,https://api.openalex.org/works?filter=author.id:A5071024446
Anne Peterscheck,13.0,1.0,2.0,GB,https://openalex.org/A5009196626,https://api.openalex.org/works?filter=author.id:A5009196626
Changyin Sun,17384.0,65.0,770.0,CN,https://openalex.org/A5019248683,https://api.openalex.org/works?filter=author.id:A5019248683
Na Li,12979.0,51.0,648.0,CN,https://openalex.org/A5100368048,https://api.openalex.org/works?filter=author.id:A5100368048
Daniel P. Palomar,18899.0,61.0,389.0,HK,https://openalex.org/A5054606088,https://api.openalex.org/works?filter=author.id:A5054606088
Boaz Barak,14369.0,53.0,241.0,US,https://openalex.org/A5102710346,https://api.openalex.org/works?filter=author.id:A5102710346
Jorge M. Pacheco,14932.0,55.0,262.0,PT,https://openalex.org/A5073403497,https://api.openalex.org/works?filter=author.id:A5073403497
Leslie C. Morey,24167.0,80.0,330.0,US,https://openalex.org/A5035396049,https://api.openalex.org/works?filter=author.id:A5035396049
Gonzalo Navarro,20840.0,69.0,793.0,CL,https://openalex.org/A5080743153,https://api.openalex.org/works?filter=author.id:A5080743153
Malte Friese,9825.0,48.0,231.0,DE,https://openalex.org/A5061600161,https://api.openalex.org/works?filter=author.id:A5061600161
Griffith Edwards,15608.0,52.0,543.0,AU,https://openalex.org/A5110110875,https://api.openalex.org/works?filter=author.id:A5110110875
Shu Wu,7503.0,38.0,249.0,CN,https://openalex.org/A5047523245,https://api.openalex.org/works?filter=author.id:A5047523245
Zhi‐mei Qi,2862.0,28.0,181.0,CN,https://openalex.org/A5089846052,https://api.openalex.org/works?filter=author.id:A5089846052
Nancy Krieger,51345.0,105.0,516.0,US,https://openalex.org/A5078276438,https://api.openalex.org/works?filter=author.id:A5078276438
Yarrow Dunham,6387.0,39.0,219.0,US,https://openalex.org/A5073565809,https://api.openalex.org/works?filter=author.id:A5073565809
Aiden Doherty,6942.0,40.0,218.0,GB,https://openalex.org/A5083886220,https://api.openalex.org/works?filter=author.id:A5083886220
Amanda D. Lotz,2637.0,22.0,173.0,AU,https://openalex.org/A5001881119,https://api.openalex.org/works?filter=author.id:A5001881119
Thomas Louie,14270.0,54.0,200.0,CA,https://openalex.org/A5024258790,https://api.openalex.org/works?filter=author.id:A5024258790
Min‐Yen Kan,10961.0,54.0,384.0,GB,https://openalex.org/A5066305082,https://api.openalex.org/works?filter=author.id:A5066305082
Mauricio R. Delgado,18696.0,62.0,165.0,US,https://openalex.org/A5101425672,https://api.openalex.org/works?filter=author.id:A5101425672
Gal Zauberman,4962.0,35.0,142.0,US,https://openalex.org/A5066110241,https://api.openalex.org/works?filter=author.id:A5066110241
Craig A. Tovey,6676.0,38.0,189.0,US,https://openalex.org/A5079365209,https://api.openalex.org/works?filter=author.id:A5079365209
Neil T. Heffernan,7237.0,41.0,374.0,US,https://openalex.org/A5078998782,https://api.openalex.org/works?filter=author.id:A5078998782
Christopher T. Dawes,6054.0,37.0,129.0,US,https://openalex.org/A5036103579,https://api.openalex.org/works?filter=author.id:A5036103579
Carl C. Pfeiffer,2916.0,29.0,160.0,US,https://openalex.org/A5110861696,https://api.openalex.org/works?filter=author.id:A5110861696
Christopher C. Yang,5500.0,37.0,370.0,US,https://openalex.org/A5086292931,https://api.openalex.org/works?filter=author.id:A5086292931
Julia M. Alber,2164.0,23.0,81.0,US,https://openalex.org/A5021747514,https://api.openalex.org/works?filter=author.id:A5021747514
Robert Kosara,3804.0,33.0,114.0,US,https://openalex.org/A5081622405,https://api.openalex.org/works?filter=author.id:A5081622405
Luca Iandoli,1465.0,21.0,145.0,US,https://openalex.org/A5001597021,https://api.openalex.org/works?filter=author.id:A5001597021
Qianli Liao,1941.0,21.0,76.0,US,https://openalex.org/A5089682862,https://api.openalex.org/works?filter=author.id:A5089682862
Lemi Baruh,1350.0,17.0,86.0,TR,https://openalex.org/A5072343019,https://api.openalex.org/works?filter=author.id:A5072343019
Andreas Flache,10797.0,38.0,230.0,NL,https://openalex.org/A5055990297,https://api.openalex.org/works?filter=author.id:A5055990297
Michael Sirivianos,4169.0,28.0,142.0,CY,https://openalex.org/A5056600584,https://api.openalex.org/works?filter=author.id:A5056600584
Chia‐Hsuan Chang,467.0,11.0,63.0,US,https://openalex.org/A5048252089,https://api.openalex.org/works?filter=author.id:A5048252089
David S. Leslie,3691.0,29.0,162.0,GB,https://openalex.org/A5040706665,https://api.openalex.org/works?filter=author.id:A5040706665
Congying Xia,1467.0,19.0,64.0,CN,https://openalex.org/A5015122283,https://api.openalex.org/works?filter=author.id:A5015122283
Ryuta Aoki,502.0,13.0,62.0,JP,https://openalex.org/A5041955360,https://api.openalex.org/works?filter=author.id:A5041955360
Andrew V. Papachristos,8127.0,43.0,134.0,US,https://openalex.org/A5046829638,https://api.openalex.org/works?filter=author.id:A5046829638
Rémi Louf,9912.0,10.0,39.0,,https://openalex.org/A5048225486,https://api.openalex.org/works?filter=author.id:A5048225486
Nicholas P. Camp,1062.0,16.0,63.0,US,https://openalex.org/A5062926145,https://api.openalex.org/works?filter=author.id:A5062926145
Wei Chen,3496.0,33.0,120.0,CN,https://openalex.org/A5100344581,https://api.openalex.org/works?filter=author.id:A5100344581
Roberto Pellungrini,245.0,7.0,38.0,IT,https://openalex.org/A5012682000,https://api.openalex.org/works?filter=author.id:A5012682000
Wesley M. Stevens,208.0,6.0,77.0,CA,https://openalex.org/A5034934766,https://api.openalex.org/works?filter=author.id:A5034934766
Gregg S. Meyer,5160.0,38.0,133.0,US,https://openalex.org/A5028309092,https://api.openalex.org/works?filter=author.id:A5028309092
Chao Min,458.0,13.0,34.0,CN,https://openalex.org/A5086084090,https://api.openalex.org/works?filter=author.id:A5086084090
Krzysztof Kacperski,1336.0,15.0,59.0,PL,https://openalex.org/A5051692685,https://api.openalex.org/works?filter=author.id:A5051692685
Jane B. Huffman,1149.0,15.0,27.0,US,https://openalex.org/A5081482360,https://api.openalex.org/works?filter=author.id:A5081482360
Gerri Lamb,1923.0,21.0,74.0,US,https://openalex.org/A5047957075,https://api.openalex.org/works?filter=author.id:A5047957075
Qian Huang,415.0,11.0,107.0,CN,https://openalex.org/A5101856573,https://api.openalex.org/works?filter=author.id:A5101856573
Hans Noel,2828.0,17.0,57.0,US,https://openalex.org/A5064637448,https://api.openalex.org/works?filter=author.id:A5064637448
Yuanhao Zhang,59.0,3.0,16.0,HK,https://openalex.org/A5052544493,https://api.openalex.org/works?filter=author.id:A5052544493
Hanan Aldarmaki,711.0,9.0,47.0,DK,https://openalex.org/A5002602581,https://api.openalex.org/works?filter=author.id:A5002602581
Matthias Alfeld,2526.0,28.0,100.0,NL,https://openalex.org/A5007302664,https://api.openalex.org/works?filter=author.id:A5007302664
Ida J. Stockman,1676.0,18.0,51.0,US,https://openalex.org/A5081302896,https://api.openalex.org/works?filter=author.id:A5081302896
Carolyn M. Palmquist,999.0,9.0,14.0,US,https://openalex.org/A5065239720,https://api.openalex.org/works?filter=author.id:A5065239720
Corrie Vis,179.0,5.0,9.0,NL,https://openalex.org/A5026694153,https://api.openalex.org/works?filter=author.id:A5026694153
Naveen Arivazhagan,890.0,12.0,45.0,IN,https://openalex.org/A5075745972,https://api.openalex.org/works?filter=author.id:A5075745972
René Doursat,4720.0,19.0,89.0,FR,https://openalex.org/A5010626031,https://api.openalex.org/works?filter=author.id:A5010626031
Han Wu,632.0,14.0,49.0,CN,https://openalex.org/A5107879422,https://api.openalex.org/works?filter=author.id:A5107879422
Evan Collins,615.0,3.0,8.0,US,https://openalex.org/A5050164598,https://api.openalex.org/works?filter=author.id:A5050164598
So-Eun Park,59.0,5.0,6.0,KR,https://openalex.org/A5050293390,https://api.openalex.org/works?filter=author.id:A5050293390
Omair Shafiq,762.0,12.0,65.0,PK,https://openalex.org/A5112376613,https://api.openalex.org/works?filter=author.id:A5112376613
Corinna Oschatz,425.0,11.0,41.0,NL,https://openalex.org/A5039046293,https://api.openalex.org/works?filter=author.id:A5039046293
Christina M. Kavanaugh,97.0,4.0,4.0,US,https://openalex.org/A5043612820,https://api.openalex.org/works?filter=author.id:A5043612820
Yoonseo Choi,375.0,10.0,48.0,KR,https://openalex.org/A5051252924,https://api.openalex.org/works?filter=author.id:A5051252924
Poppy Aves,56.0,2.0,3.0,GB,https://openalex.org/A5020052399,https://api.openalex.org/works?filter=author.id:A5020052399
Vidya Narayanan,128.0,2.0,2.0,GB,https://openalex.org/A5039943621,https://api.openalex.org/works?filter=author.id:A5039943621
Saima Ghazal,1296.0,11.0,40.0,AE,https://openalex.org/A5018493743,https://api.openalex.org/works?filter=author.id:A5018493743
Shuai Wang,412.0,10.0,34.0,CN,https://openalex.org/A5100328296,https://api.openalex.org/works?filter=author.id:A5100328296
Arto Vihavainen,2320.0,25.0,62.0,FI,https://openalex.org/A5035948107,https://api.openalex.org/works?filter=author.id:A5035948107
Jalil Sebastian Wahdatehagh,41.0,1.0,1.0,,https://openalex.org/A5033406681,https://api.openalex.org/works?filter=author.id:A5033406681
Wen Chen,233.0,7.0,37.0,CN,https://openalex.org/A5100344184,https://api.openalex.org/works?filter=author.id:A5100344184
Ruiqi Zhong,700.0,12.0,60.0,CN,https://openalex.org/A5046116522,https://api.openalex.org/works?filter=author.id:A5046116522
Páll Ingvarsson,856.0,14.0,32.0,IS,https://openalex.org/A5104032267,https://api.openalex.org/works?filter=author.id:A5104032267
L. Elisa Celis,47.0,1.0,1.0,US,https://openalex.org/A5081802970,https://api.openalex.org/works?filter=author.id:A5081802970
Prashant Shiralkar,993.0,11.0,34.0,US,https://openalex.org/A5004318489,https://api.openalex.org/works?filter=author.id:A5004318489
Haoyu Chen,202.0,7.0,27.0,CN,https://openalex.org/A5100763978,https://api.openalex.org/works?filter=author.id:A5100763978
Alex Yahja,1115.0,11.0,30.0,US,https://openalex.org/A5088689984,https://api.openalex.org/works?filter=author.id:A5088689984
Sunghoon Choi,834.0,12.0,54.0,KR,https://openalex.org/A5100825319,https://api.openalex.org/works?filter=author.id:A5100825319
Zui Chen,139.0,6.0,25.0,CN,https://openalex.org/A5101718220,https://api.openalex.org/works?filter=author.id:A5101718220
Elaheh Momeni,525.0,10.0,30.0,AT,https://openalex.org/A5091316463,https://api.openalex.org/works?filter=author.id:A5091316463
Shogo Kajimura,406.0,11.0,50.0,JP,https://openalex.org/A5008649719,https://api.openalex.org/works?filter=author.id:A5008649719
Austin Hounsel,172.0,6.0,24.0,US,https://openalex.org/A5059291599,https://api.openalex.org/works?filter=author.id:A5059291599
Edward W. Tekwa,379.0,11.0,45.0,CA,https://openalex.org/A5007149331,https://api.openalex.org/works?filter=author.id:A5007149331
Javier Cenamor,1530.0,9.0,18.0,SE,https://openalex.org/A5091573499,https://api.openalex.org/works?filter=author.id:A5091573499
Zhenyu Yang,327.0,4.0,24.0,CN,https://openalex.org/A5100433327,https://api.openalex.org/works?filter=author.id:A5100433327
Toshio Murase,931.0,10.0,32.0,JP,https://openalex.org/A5103079373,https://api.openalex.org/works?filter=author.id:A5103079373
Ibukun Akinrinade,250.0,9.0,16.0,PT,https://openalex.org/A5005272789,https://api.openalex.org/works?filter=author.id:A5005272789
Li Yuanzhen,494.0,3.0,8.0,CN,https://openalex.org/A5101101411,https://api.openalex.org/works?filter=author.id:A5101101411
Jameson L. Toole,1449.0,13.0,29.0,US,https://openalex.org/A5081066624,https://api.openalex.org/works?filter=author.id:A5081066624
Po-Hsuan Lin,110.0,4.0,13.0,US,https://openalex.org/A5036673888,https://api.openalex.org/works?filter=author.id:A5036673888
Anupam Jain,679.0,8.0,29.0,IN,https://openalex.org/A5101560406,https://api.openalex.org/works?filter=author.id:A5101560406
John F. Halliwell,618.0,3.0,4.0,US,https://openalex.org/A5012810410,https://api.openalex.org/works?filter=author.id:A5012810410
Manikanta D. Reddy,372.0,8.0,8.0,US,https://openalex.org/A5051023985,https://api.openalex.org/works?filter=author.id:A5051023985
Kathy A. Stewart,997.0,6.0,18.0,US,https://openalex.org/A5019272049,https://api.openalex.org/works?filter=author.id:A5019272049
Elena Karahanna-Evaristo,967.0,2.0,6.0,US,https://openalex.org/A5088248861,https://api.openalex.org/works?filter=author.id:A5088248861
Jussi Ojala,17.0,2.0,2.0,FI,https://openalex.org/A5003047511,https://api.openalex.org/works?filter=author.id:A5003047511
Isabel Diersen,12.0,1.0,2.0,,https://openalex.org/A5032062810,https://api.openalex.org/works?filter=author.id:A5032062810
Cecilia Panigutti,467.0,8.0,17.0,IT,https://openalex.org/A5021515262,https://api.openalex.org/works?filter=author.id:A5021515262
Gina Moylan,14.0,1.0,1.0,US,https://openalex.org/A5038561191,https://api.openalex.org/works?filter=author.id:A5038561191
Christopher Weeg,518.0,2.0,3.0,US,https://openalex.org/A5089821858,https://api.openalex.org/works?filter=author.id:A5089821858
Zhang YanXia,22.0,1.0,2.0,,https://openalex.org/A5103007862,https://api.openalex.org/works?filter=author.id:A5103007862
Элинор Остром,148525.0,133.0,594.0,US,https://openalex.org/A5003087402,https://api.openalex.org/works?filter=author.id:A5003087402
Xiaoqian Jiang,11490.0,49.0,540.0,CN,https://openalex.org/A5055458864,https://api.openalex.org/works?filter=author.id:A5055458864
Sandhitsu R. Das,8734.0,49.0,354.0,US,https://openalex.org/A5047157013,https://api.openalex.org/works?filter=author.id:A5047157013
Carlos Gershenson,5553.0,38.0,345.0,US,https://openalex.org/A5020377067,https://api.openalex.org/works?filter=author.id:A5020377067
K.K. Shukla,2840.0,27.0,318.0,IN,https://openalex.org/A5046454544,https://api.openalex.org/works?filter=author.id:A5046454544
Hugo Mercier,8363.0,38.0,266.0,FR,https://openalex.org/A5072330860,https://api.openalex.org/works?filter=author.id:A5072330860
Kevin McCabe,18592.0,47.0,217.0,US,https://openalex.org/A5076630423,https://api.openalex.org/works?filter=author.id:A5076630423
Alexandra S. Grutter,7565.0,49.0,179.0,AU,https://openalex.org/A5076419087,https://api.openalex.org/works?filter=author.id:A5076419087
Luca Rossetto,1374.0,20.0,135.0,IT,https://openalex.org/A5052015967,https://api.openalex.org/works?filter=author.id:A5052015967
Robert Axelrod,31560.0,51.0,130.0,US,https://openalex.org/A5005640779,https://api.openalex.org/works?filter=author.id:A5005640779
